"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019364","GO:0019364","pyridine nucleotide catabolic process","19/1031","32/5557",0.59375,3.20026066925315,5.95711741230884,3.22060835132472e-07,1.80239045947351e-05,1.64541607122191e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YHR202W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",19
"GO:0006195","GO:0006195","purine nucleotide catabolic process","20/1031","35/5557",0.571428571428571,3.07995011777747,5.89103926009276,3.74254161347407e-07,1.95485423610462e-05,1.78460142200395e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YHR202W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W/YBR252W",20
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","20/1031","35/5557",0.571428571428571,3.07995011777747,5.89103926009276,3.74254161347407e-07,1.95485423610462e-05,1.78460142200395e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDR226W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W/YER170W",20
"GO:1901292","GO:1901292","nucleoside phosphate catabolic process","24/1031","47/5557",0.51063829787234,2.7522958499288,5.75749723807365,4.37175452595868e-07,2.20985140070234e-05,2.01739028888891e-05,"YJL052W/YCR012W/YLR446W/YNR001C/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YER037W/YDL021W/YHR202W/YOL136C/YGR240C/YGL126W/YOR344C/YDR319C/YOR347C/YMR323W/YBR252W",24
"GO:0046434","GO:0046434","organophosphate catabolic process","29/1031","63/5557",0.46031746031746,2.48107092820963,5.64228450153899,4.83819103817169e-07,2.3204962962203e-05,2.11839886243468e-05,"YJL052W/YCR012W/YLR446W/YNR001C/YKL152C/YKR031C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YOL059W/YDR050C/YDL022W/YAL038W/YHR174W/YER037W/YDL021W/YHR202W/YOL136C/YPL206C/YGR240C/YGL126W/YCR068W/YOR344C/YDR319C/YOR347C/YMR323W/YBR252W",29
"GO:0006096","GO:0006096","glycolytic process","18/1031","30/5557",0.6,3.23394762366634,5.85520436645513,5.33106998493495e-07,2.3204962962203e-05,2.11839886243468e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"GO:0009137","GO:0009137","purine nucleoside diphosphate catabolic process","18/1031","30/5557",0.6,3.23394762366634,5.85520436645513,5.33106998493495e-07,2.3204962962203e-05,2.11839886243468e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"GO:0009181","GO:0009181","purine ribonucleoside diphosphate catabolic process","18/1031","30/5557",0.6,3.23394762366634,5.85520436645513,5.33106998493495e-07,2.3204962962203e-05,2.11839886243468e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"GO:0046032","GO:0046032","ADP catabolic process","18/1031","30/5557",0.6,3.23394762366634,5.85520436645513,5.33106998493495e-07,2.3204962962203e-05,2.11839886243468e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"GO:0019318","GO:0019318","hexose metabolic process","32/1031","74/5557",0.432432432432432,2.33077306210187,5.50001551323734,7.19882152247464e-07,3.04033368623779e-05,2.77554393551013e-05,"YKR097W/YLR377C/YNR071C/YJL052W/YMR145C/YOR047C/YCR012W/YLR446W/YOL126C/YLR044C/YOL086C/YKL152C/YGL062W/YKL060C/YBR196C/YJR009C/YHR043C/YDR050C/YML028W/YHR104W/YKL038W/YMR278W/YJR159W/YLR134W/YNL241C/YOL136C/YGR240C/YDL085W/YCL039W/YJR030C/YKL127W/YHR210C",32
"GO:0009166","GO:0009166","nucleotide catabolic process","21/1031","39/5557",0.538461538461538,2.90226068790569,5.689376370379,7.37285769476936e-07,3.04033368623779e-05,2.77554393551013e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YER037W/YDL021W/YHR202W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W/YBR252W",21
"GO:0006006","GO:0006006","glucose metabolic process","28/1031","61/5557",0.459016393442623,2.47405829132944,5.52470877344627,8.19590840332638e-07,3.29307396615703e-05,3.00627247506628e-05,"YKR097W/YLR377C/YNR071C/YJL052W/YMR145C/YOR047C/YCR012W/YLR446W/YOL126C/YLR044C/YOL086C/YKL152C/YGL062W/YKL060C/YBR196C/YJR009C/YHR043C/YDR050C/YML028W/YKL038W/YMR278W/YLR134W/YNL241C/YGR240C/YDL085W/YCL039W/YKL127W/YHR210C",28
"GO:0044282","GO:0044282","small molecule catabolic process","47/1031","129/5557",0.364341085271318,1.96376664486199,5.28566949287415,9.61796733329747e-07,3.76783870281928e-05,3.43968884367139e-05,"YGR087C/YPL095C/YNR071C/YKR009C/YIL155C/YPL111W/YLR044C/YMR250W/YJR096W/YGR019W/YHL032C/YLR231C/YOL055C/YPR006C/YPL061W/YLR142W/YDR050C/YDL168W/YOR391C/YPR001W/YGL205W/YER010C/YHR104W/YDR380W/YJR148W/YCL064C/YML070W/YMR278W/YJR159W/YOR363C/YLR134W/YIL160C/YBR208C/YHR208W/YGR240C/YLR438W/YDR400W/YJR078W/YKL188C/YFR055W/YFL053W/YJR019C/YJR030C/YKL127W/YDL219W/YHR210C/YHR137W",47
"GO:0009191","GO:0009191","ribonucleoside diphosphate catabolic process","18/1031","31/5557",0.580645161290323,3.12962673258033,5.6745584365014,1.05226959963592e-06,4.02172307958413e-05,3.67146183801084e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"GO:0072526","GO:0072526","pyridine-containing compound catabolic process","19/1031","34/5557",0.558823529411765,3.01201004165003,5.61610549523483,1.17797892358811e-06,4.39498326967279e-05,4.01221392770989e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YHR202W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",19
"GO:0006090","GO:0006090","pyruvate metabolic process","23/1031","46/5557",0.5,2.69495635305529,5.50903340531222,1.2333606987537e-06,4.49459584871408e-05,4.10315101494806e-05,"YJL052W/YCR012W/YLR446W/YLR044C/YKL152C/YGL062W/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YLR134W/YOL136C/YGR240C/YPL017C/YFR055W/YOR344C/YOR347C/YMR323W",23
"GO:0005996","GO:0005996","monosaccharide metabolic process","34/1031","83/5557",0.409638554216867,2.20791604828626,5.2914729130981,1.49359058577045e-06,5.31921919977794e-05,4.85595599536373e-05,"YKR097W/YLR377C/YNR071C/YJL052W/YMR145C/YOR047C/YCR012W/YLR446W/YOL126C/YLR044C/YOL086C/YKL152C/YJR096W/YGL062W/YKL060C/YBR196C/YJR009C/YHR043C/YDR050C/YML028W/YHR104W/YKL038W/YMR278W/YJR159W/YLR134W/YNL241C/YOL136C/YOR095C/YGR240C/YDL085W/YCL039W/YJR030C/YKL127W/YHR210C",34
"GO:0009060","GO:0009060","aerobic respiration","35/1031","87/5557",0.402298850574713,2.16835568636632,5.24196619766374,1.73770276498017e-06,5.91952224505201e-05,5.403977248531e-05,"YPL262W/YMR118C/YNR001C/YLR174W/YOL126C/YJL116C/YMR002W/YJR048W/YLR164W/YER065C/YNL031C/YNL052W/YNL037C/YPL271W/YBL030C/YGL187C/YJR121W/YDL067C/YOR136W/YPR001W/YDR529C/YNL117W/YIL111W/YDR487C/YIL070C/YHR051W/YFR049W/YPR191W/YBR238C/YGR244C/YLR038C/YJL200C/YLR395C/YLR304C/YMR256C",35
"GO:1902600","GO:1902600","proton transmembrane transport","35/1031","87/5557",0.402298850574713,2.16835568636632,5.24196619766374,1.73770276498017e-06,5.91952224505201e-05,5.403977248531e-05,"YHR094C/YNR072W/YDR536W/YDR345C/YEL069C/YHR092C/YKL016C/YDR322C-A/YDL004W/YNL052W/YPL271W/YGL187C/YJR121W/YDL067C/YKL217W/YDR529C/YPL078C/YIL111W/YLR295C/YHR051W/YHR096C/YPR191W/YML081C-A/YLR038C/YLR395C/YDL138W/YGL008C/YPR020W/YDR342C/YOL077W-A/YMR256C/YPL036W/YLR136C/YJL214W/YDR343C",35
"GO:0055085","GO:0055085","transmembrane transport","122/1031","449/5557",0.271714922048998,1.46451971079174,4.89953708861714,1.80844009697247e-06,6.02941623820397e-05,5.50430031754892e-05,"YHR094C/YNR072W/YOR273C/YDL210W/YMR319C/YDR406W/YLR004C/YJL212C/YJL034W/YDR536W/YDR345C/YHL028W/YGR125W/YOR092W/YCL025C/YJR095W/YEL069C/YHR092C/YOR348C/YKL016C/YOR161C/YOL126C/YCR011C/YOR020C/YBR068C/YBR294W/YDR322C-A/YER103W/YLR237W/YCR098C/YDL004W/YNL052W/YPR124W/YPL271W/YBL030C/YDL022W/YJR045C/YGL187C/YJR121W/YDL067C/YKL217W/YLR152C/YPR115W/YPL265W/YDR529C/YGR243W/YPL078C/YJL163C/YMR241W/YKL073W/YLR259C/YGR191W/YER053C/YIL111W/YOR306C/YLR295C/YIR028W/YOR045W/YHR051W/YHR096C/YJL193W/YOL075C/YGR260W/YLR378C/YBR091C/YMR088C/YDR046C/YAL067C/YER145C/YPR191W/YKR093W/YKL197C/YML081C-A/YNL101W/YLR038C/YBR235W/YNL065W/YLR395C/YGR239C/YBR043C/YHR160C/YCR037C/YEL063C/YJR077C/YDL138W/YMR279C/YMR203W/YMR058W/YMR155W/YGL008C/YPR020W/YOL130W/YDR135C/YOR222W/YER119C/YLR008C/YNL142W/YDR342C/YOR390W/YDR508C/YNR002C/YOL077W-A/YOR153W/YGR121C/YML055W/YKL188C/YPL244C/YGR224W/YGL114W/YOR100C/YOR071C/YMR256C/YDR338C/YPL036W/YMR221C/YLR136C/YHL036W/YGL080W/YGR055W/YPL098C/YJL214W/YDR343C",122
"GO:0009259","GO:0009259","ribonucleotide metabolic process","36/1031","91/5557",0.395604395604396,2.13227315846133,5.1974494121775,1.98675774385701e-06,6.24013698405678e-05,5.69666890224913e-05,"YJL052W/YCR012W/YKL016C/YLR446W/YMR271C/YJL116C/YDR322C-A/YKL152C/YDL004W/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YPL271W/YDR050C/YAL038W/YJR121W/YJL005W/YHR174W/YPL078C/YLR295C/YDR226W/YML081C-A/YDL021W/YOL136C/YOR128C/YGR240C/YPR020W/YOL077W-A/YML022W/YOR344C/YGL234W/YOR347C/YMR323W/YER170W",36
"GO:0009134","GO:0009134","nucleoside diphosphate catabolic process","18/1031","32/5557",0.5625,3.0318258971872,5.50108703030281,1.9911094397118e-06,6.24013698405678e-05,5.69666890224913e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"GO:0009154","GO:0009154","purine ribonucleotide catabolic process","18/1031","32/5557",0.5625,3.0318258971872,5.50108703030281,1.9911094397118e-06,6.24013698405678e-05,5.69666890224913e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","20/1031","38/5557",0.526315789473684,2.83679616111083,5.42220259719009,2.18972973213662e-06,6.72805194168251e-05,6.14209020840797e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDR226W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W/YER170W",20
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","25/1031","54/5557",0.462962962962963,2.49532995653267,5.26971749472541,2.6253222741189e-06,7.9113076991237e-05,7.22229346260646e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YOL059W/YDR050C/YDL022W/YAL038W/YHR174W/YCL043C/YDL021W/YLR286C/YMR278W/YOL136C/YGR240C/YDR400W/YOR344C/YOR347C/YMR323W/YBR252W",25
"GO:0045333","GO:0045333","cellular respiration","38/1031","100/5557",0.38,2.04816682832202,5.0478519724525,3.30597706704171e-06,9.77446427180069e-05,8.92318338452769e-05,"YPL262W/YMR118C/YNR001C/YLR174W/YOL126C/YJL116C/YMR002W/YJR048W/YLR164W/YER065C/YNL031C/YNL052W/YNL037C/YPL271W/YBL030C/YGL187C/YJR121W/YDL067C/YOR136W/YPR001W/YDR529C/YNL117W/YIL111W/YDR487C/YIL070C/YOR356W/YHR051W/YFR049W/YPR191W/YBR238C/YGR244C/YLR038C/YJL200C/YLR395C/YBL021C/YLR304C/YMR256C/YJR120W",38
"GO:0009261","GO:0009261","ribonucleotide catabolic process","18/1031","33/5557",0.545454545454545,2.93995238515122,5.33426247977092,3.62674686317504e-06,0.000105242821011024,9.60769783051634e-05,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"GO:0019400","GO:0019400","alditol metabolic process","12/1031","18/5557",0.666666666666667,3.59327513740705,5.25923216291699,9.638777244578e-06,0.000274016341632439,0.000250151619439415,"YNR073C/YIL155C/YIL053W/YPL201C/YER062C/YHL032C/YOL059W/YDR050C/YEL070W/YML070W/YJR159W/YFL053W",12
"GO:0006066","GO:0006066","alcohol metabolic process","44/1031","127/5557",0.346456692913386,1.86737133125091,4.71911092320833,9.79254315980637e-06,0.000274016341632439,0.000250151619439415,"YGR087C/YCR105W/YNR073C/YMR145C/YIL155C/YIL053W/YLR174W/YLR044C/YAL060W/YOL086C/YPL201C/YAL061W/YML087C/YER062C/YHL032C/YOL055C/YPL061W/YNL037C/YOL059W/YGR144W/YDR050C/YDL168W/YOR136W/YML075C/YGR060W/YEL070W/YDR380W/YNR019W/YBR240C/YGR175C/YML070W/YHR079C/YJR159W/YLR134W/YFL059W/YGL001C/YGL012W/YDL085W/YMR015C/YPR121W/YFL053W/YLR228C/YMR070W/YMR134W",44
"GO:0046942","GO:0046942","carboxylic acid transport","30/1031","75/5557",0.4,2.15596508244423,4.81015430421531,1.09105895073262e-05,0.000299945504525968,0.000273822551070292,"YDL210W/YCL025C/YJR095W/YOR348C/YOR317W/YBR068C/YJL079C/YKL217W/YPL265W/YGR243W/YMR241W/YKR013W/YGR191W/YJL193W/YGR260W/YAL067C/YNL101W/YNL065W/YBR043C/YEL062W/YEL063C/YDR135C/YOR222W/YER119C/YDR508C/YNR002C/YKL188C/YHL036W/YGL080W/YGR055W",30
"GO:0045229","GO:0045229","external encapsulating structure organization","63/1031","205/5557",0.307317073170732,1.65641219748764,4.5703419725018,1.22676180216961e-05,0.000325819617627082,0.000297443227323551,"YOR247W/YHL028W/YOR092W/YKL165C/YJL158C/YNR067C/YMR305C/YKR076W/YJL116C/YJL159W/YCR032W/YBR162C/YKL164C/YJR151C/YLR436C/YKL096W-A/YMR176W/YDR077W/YJR066W/YGR189C/YDR293C/YGR225W/YDL239C/YBL105C/YER124C/YKL096W/YBR067C/YHR102W/YGR143W/YMR215W/YBL043W/YKL129C/YLR286C/YFR042W/YHR079C/YBR043C/YOR009W/YDR144C/YLR300W/YGR023W/YOL132W/YOL109W/YOR010C/YLR425W/YNL194C/YER033C/YNL006W/YDR273W/YLR194C/YOR113W/YIL123W/YCR089W/YER011W/YLR390W/YKR019C/YJR150C/YGL028C/YDL049C/YCR045C/YHR139C/YHR021W-A/YNL128W/YBR076W",63
"GO:0071555","GO:0071555","cell wall organization","63/1031","205/5557",0.307317073170732,1.65641219748764,4.5703419725018,1.22676180216961e-05,0.000325819617627082,0.000297443227323551,"YOR247W/YHL028W/YOR092W/YKL165C/YJL158C/YNR067C/YMR305C/YKR076W/YJL116C/YJL159W/YCR032W/YBR162C/YKL164C/YJR151C/YLR436C/YKL096W-A/YMR176W/YDR077W/YJR066W/YGR189C/YDR293C/YGR225W/YDL239C/YBL105C/YER124C/YKL096W/YBR067C/YHR102W/YGR143W/YMR215W/YBL043W/YKL129C/YLR286C/YFR042W/YHR079C/YBR043C/YOR009W/YDR144C/YLR300W/YGR023W/YOL132W/YOL109W/YOR010C/YLR425W/YNL194C/YER033C/YNL006W/YDR273W/YLR194C/YOR113W/YIL123W/YCR089W/YER011W/YLR390W/YKR019C/YJR150C/YGL028C/YDL049C/YCR045C/YHR139C/YHR021W-A/YNL128W/YBR076W",63
"GO:0019693","GO:0019693","ribose phosphate metabolic process","36/1031","98/5557",0.36734693877551,1.97996793285695,4.67112545701831,1.45581271420865e-05,0.000380209753860826,0.000347096399756062,"YJL052W/YCR012W/YKL016C/YLR446W/YMR271C/YJL116C/YDR322C-A/YKL152C/YDL004W/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YPL271W/YDR050C/YAL038W/YJR121W/YJL005W/YHR174W/YPL078C/YLR295C/YDR226W/YML081C-A/YDL021W/YOL136C/YOR128C/YGR240C/YPR020W/YOL077W-A/YML022W/YOR344C/YGL234W/YOR347C/YMR323W/YER170W",36
"GO:0044283","GO:0044283","small molecule biosynthetic process","94/1031","341/5557",0.275659824046921,1.4857823881947,4.41878977225136,1.63008445788322e-05,0.000418744646803772,0.00038227519901006,"YGR087C/YKR097W/YPL095C/YLR377C/YJL052W/YOR047C/YGL055W/YIL053W/YCR012W/YAL012W/YEL071W/YMR271C/YLR303W/YOL126C/YLR044C/YAL060W/YOL086C/YPL201C/YAL061W/YML087C/YOR375C/YKL152C/YPR035W/YGL062W/YER052C/YER062C/YKL060C/YLR231C/YPR167C/YBR196C/YOL055C/YPL061W/YKL001C/YJR009C/YNL037C/YMR170C/YGR144W/YOL058W/YDR050C/YDL168W/YCL018W/YOR136W/YOR391C/YML075C/YMR272C/YGR060W/YML028W/YIL074C/YMR169C/YGR124W/YDR354W/YMR207C/YDR380W/YGL148W/YDR487C/YLR372W/YBR240C/YMR009W/YJR148W/YLL062C/YER055C/YGR175C/YLR058C/YJL200C/YMR278W/YIR017C/YBR084W/YLR134W/YOR095C/YBR256C/YHR067W/YHR208W/YNL277W/YLR438W/YER061C/YFL059W/YGL001C/YGL012W/YMR015C/YPR121W/YGR286C/YPL273W/YJR137C/YML022W/YCL039W/YFR055W/YPL252C/YLR228C/YGL009C/YMR070W/YMR134W/YHR137W/YNL334C/YCR034W",94
"GO:0015849","GO:0015849","organic acid transport","30/1031","77/5557",0.38961038961039,2.09996598939373,4.63860633552332,2.0139715370543e-05,0.00050901506428453,0.000464683755323734,"YDL210W/YCL025C/YJR095W/YOR348C/YOR317W/YBR068C/YJL079C/YKL217W/YPL265W/YGR243W/YMR241W/YKR013W/YGR191W/YJL193W/YGR260W/YAL067C/YNL101W/YNL065W/YBR043C/YEL062W/YEL063C/YDR135C/YOR222W/YER119C/YDR508C/YNR002C/YKL188C/YHL036W/YGL080W/YGR055W",30
"GO:0006754","GO:0006754","ATP biosynthetic process","11/1031","17/5557",0.647058823529412,3.48759057454214,4.90232000890838,3.5225059461576e-05,0.000862463565254524,0.000787349602109897,"YKL016C/YJL116C/YDR322C-A/YDL004W/YPL271W/YJR121W/YPL078C/YLR295C/YML081C-A/YPR020W/YOL077W-A",11
"GO:0015986","GO:0015986","proton motive force-driven ATP synthesis","11/1031","17/5557",0.647058823529412,3.48759057454214,4.90232000890838,3.5225059461576e-05,0.000862463565254524,0.000787349602109897,"YKL016C/YJL116C/YDR322C-A/YDL004W/YPL271W/YJR121W/YPL078C/YLR295C/YML081C-A/YPR020W/YOL077W-A",11
"GO:0071554","GO:0071554","cell wall organization or biogenesis","69/1031","242/5557",0.285123966942149,1.53679329223814,4.07489389902935,7.30903408956628e-05,0.00176203944897698,0.00160857932432722,"YJL034W/YOR247W/YHL028W/YOR092W/YKL165C/YJL158C/YNR067C/YMR305C/YDL055C/YKR076W/YJL116C/YJL159W/YCR032W/YIL119C/YBR162C/YKL164C/YJR151C/YLR436C/YKL096W-A/YMR176W/YDR077W/YJR066W/YGR189C/YDR293C/YGR225W/YDL239C/YBL105C/YER124C/YKL096W/YBR067C/YHR102W/YER003C/YGR143W/YMR215W/YBL043W/YER075C/YKL129C/YKR061W/YLR286C/YFR042W/YHR079C/YBR043C/YOR009W/YDR144C/YLR300W/YGR023W/YOL132W/YOL109W/YOR010C/YLR425W/YNL194C/YER033C/YNL006W/YDR273W/YLR194C/YOR113W/YIL123W/YCR089W/YER011W/YLR390W/YKR019C/YJR150C/YGL028C/YDL049C/YCR045C/YHR139C/YHR021W-A/YNL128W/YBR076W",69
"GO:0015761","GO:0015761","mannose transmembrane transport","9/1031","13/5557",0.692307692307692,3.73147802730732,4.70555607325467,8.7853397644595e-05,0.00208585263801637,0.00190419086760773,"YHR094C/YNR072W/YDR345C/YEL069C/YHR092C/YHR096C/YDR342C/YJL214W/YDR343C",9
"GO:0006099","GO:0006099","tricarboxylic acid cycle","15/1031","30/5557",0.5,2.69495635305529,4.44250157623321,9.10146396297216e-05,0.00212865582536976,0.00194326622555839,"YPL262W/YMR118C/YNR001C/YLR174W/YOL126C/YLR164W/YER065C/YNL037C/YOR136W/YPR001W/YNL117W/YFR049W/YGR244C/YJL200C/YLR304C",15
