"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"57","Upregulated","GO:0170034","L-amino acid biosynthetic process","19/546","105/6447",0.180952380952381,2.13663003663004,3.57173577577475,0.00113626821529874,0.0269315501555894,0.0244879964405102,"YLR303W/YOR375C/YER052C/YPR167C/YKL001C/YNL037C/YOL058W/YOR136W/YIL074C/YGR124W/YDR354W/YLL062C/YER055C/YJL200C/YIR017C/YNL277W/YLR438W/YPL273W/YHR137W",19
"58","Upregulated","GO:0016053","organic acid biosynthetic process","29/546","190/6447",0.152631578947368,1.80222672064777,3.41404712120273,0.00122699301311019,0.0273091101564182,0.0248312996630488,"YAL012W/YEL071W/YLR303W/YOR375C/YER052C/YPR167C/YPL061W/YKL001C/YNL037C/YOL058W/YOR136W/YIL074C/YGR124W/YDR354W/YGL148W/YLR372W/YLL062C/YER055C/YLR058C/YJL200C/YIR017C/YBR084W/YNL277W/YLR438W/YGR286C/YPL273W/YJR137C/YHR137W/YCR034W",29
"59","Upregulated","GO:0046394","carboxylic acid biosynthetic process","29/546","190/6447",0.152631578947368,1.80222672064777,3.41404712120273,0.00122699301311019,0.0273091101564182,0.0248312996630488,"YAL012W/YEL071W/YLR303W/YOR375C/YER052C/YPR167C/YPL061W/YKL001C/YNL037C/YOL058W/YOR136W/YIL074C/YGR124W/YDR354W/YGL148W/YLR372W/YLL062C/YER055C/YLR058C/YJL200C/YIR017C/YBR084W/YNL277W/YLR438W/YGR286C/YPL273W/YJR137C/YHR137W/YCR034W",29
"60","Upregulated","GO:0072521","purine-containing compound metabolic process","29/546","190/6447",0.152631578947368,1.80222672064777,3.41404712120273,0.00122699301311019,0.0273091101564182,0.0248312996630488,"YMR145C/YIL155C/YKL016C/YNR001C/YLR174W/YDR322C-A/YDL004W/YPL061W/YPL271W/YJR121W/YPL078C/YLR295C/YDR226W/YML081C-A/YGR244C/YKR080W/YNL241C/YOR095C/YOR128C/YPR020W/YOR222W/YGL126W/YDR400W/YOL077W-A/YPL273W/YML022W/YGL234W/YBR252W/YER170W",29
"61","Upregulated","GO:0000027","ribosomal large subunit assembly","11/546","46/6447",0.239130434782609,2.82357859531773,3.77535811044653,0.00125101572697585,0.0273091101564182,0.0248312996630488,"YKL009W/YGR085C/YLR075W/YIL148W/YKR094C/YEL054C/YLR009W/YPR102C/YLR448W/YKL006W/YPL211W",11
"62","Upregulated","GO:0009144","purine nucleoside triphosphate metabolic process","13/546","60/6447",0.216666666666667,2.55833333333333,3.68863932683745,0.00125326782361061,0.0273091101564182,0.0248312996630488,"YKL016C/YDR322C-A/YDL004W/YPL271W/YJR121W/YPL078C/YLR295C/YDR226W/YML081C-A/YPR020W/YOL077W-A/YBR252W/YER170W",13
"63","Upregulated","GO:0046942","carboxylic acid transport","15/546","76/6447",0.197368421052632,2.33046558704453,3.54883088486042,0.00150235580899908,0.0320388252852924,0.0291318782250467,"YCL025C/YJR095W/YBR068C/YKL217W/YPL265W/YGR243W/YMR241W/YKR013W/YAL067C/YDR135C/YOR222W/YDR508C/YHL036W/YGL080W/YGR055W",15
"64","Upregulated","GO:0005975","carbohydrate metabolic process","37/546","265/6447",0.139622641509434,1.64862119013062,3.27965555153069,0.00151775338139061,0.0320388252852924,0.0291318782250467,"YKR097W/YNR073C/YLR377C/YNR071C/YMR145C/YJL034W/YIL155C/YFR015C/YNR001C/YNR067C/YMR305C/YLR174W/YPL201C/YER065C/YGL062W/YHL032C/YIL162W/YHR043C/YBR299W/YPR001W/YGR189C/YEL070W/YML028W/YNL117W/YER003C/YMR215W/YLR286C/YFR042W/YJR159W/YNL241C/YBR297W/YOR095C/YIL123W/YGL028C/YFL053W/YJR030C/YKL127W",37
"65","Upregulated","GO:0072522","purine-containing compound biosynthetic process","17/546","92/6447",0.184782608695652,2.18185618729097,3.47279729074519,0.00160714855324141,0.0334039645450637,0.0303731556539712,"YKL016C/YDR322C-A/YDL004W/YPL271W/YJR121W/YPL078C/YLR295C/YDR226W/YML081C-A/YKR080W/YOR128C/YPR020W/YDR400W/YOL077W-A/YML022W/YGL234W/YER170W",17
"66","Upregulated","GO:0044272","sulfur compound biosynthetic process","16/546","85/6447",0.188235294117647,2.22262443438914,3.45131314937005,0.00178712097226537,0.0365818247504624,0.0332626822110637,"YAL012W/YLR303W/YER052C/YPR167C/YKL001C/YDR380W/YLL062C/YJR010W/YIR017C/YNL277W/YFL059W/YOL049W/YGR286C/YPL273W/YJR137C/YHR137W",16
"67","Upregulated","GO:0006790","sulfur compound metabolic process","22/546","134/6447",0.164179104477612,1.93857634902411,3.33951020906265,0.00181850580933318,0.0366686768419272,0.0333416540375777,"YAL012W/YNR001C/YLR303W/YKR076W/YER052C/YPR167C/YKL001C/YDR380W/YLL062C/YJR010W/YGR244C/YLL060C/YIR017C/YNL277W/YFL059W/YDR135C/YGL126W/YOL049W/YGR286C/YPL273W/YJR137C/YHR137W",22
"68","Upregulated","GO:0015849","organic acid transport","15/546","78/6447",0.192307692307692,2.2707100591716,3.43428876743669,0.00197249748302422,0.038668684627649,0.0351601970941341,"YCL025C/YJR095W/YBR068C/YKL217W/YPL265W/YGR243W/YMR241W/YKR013W/YAL067C/YDR135C/YOR222W/YDR508C/YHL036W/YGL080W/YGR055W",15
"69","Upregulated","GO:0019646","aerobic electron transport chain","9/546","35/6447",0.257142857142857,3.03626373626374,3.67409140802724,0.00199827598766999,0.038668684627649,0.0351601970941341,"YJR048W/YNL052W/YGL187C/YDL067C/YDR529C/YHR051W/YPR191W/YLR395C/YMR256C",9
"70","Upregulated","GO:0006812","monoatomic cation transport","31/546","214/6447",0.144859813084112,1.71046010064702,3.2149681948112,0.00200355878899736,0.038668684627649,0.0351601970941341,"YNR072W/YDR536W/YEL069C/YKL016C/YDR322C-A/YDL004W/YNL052W/YPL271W/YBL030C/YGL187C/YJR121W/YDL067C/YKL217W/YDR529C/YPL078C/YER053C/YLR295C/YHR051W/YER145C/YPR191W/YML081C-A/YLL009C/YLR038C/YLR395C/YMR058W/YPR020W/YDR135C/YOL077W-A/YMR256C/YLR136C/YJL214W",31
"71","Upregulated","GO:0022904","respiratory electron transport chain","10/546","42/6447",0.238095238095238,2.81135531135531,3.58217989165118,0.00213943814395344,0.0406226562365253,0.0369368809287663,"YJR048W/YNL052W/YGL187C/YDL067C/YDR529C/YOR356W/YHR051W/YPR191W/YLR395C/YMR256C",10
"72","Upregulated","GO:0009067","aspartate family amino acid biosynthetic process","11/546","49/6447",0.224489795918367,2.65070643642072,3.52796632807557,0.00216493800816419,0.0406226562365253,0.0369368809287663,"YLR303W/YER052C/YPR167C/YKL001C/YGR124W/YLL062C/YJL200C/YIR017C/YNL277W/YPL273W/YHR137W",11
"73","Upregulated","GO:0006811","monoatomic ion transport","33/546","234/6447",0.141025641025641,1.66518737672584,3.15268017310319,0.00227986009665656,0.041625943600116,0.0378491380118707,"YNR072W/YDR536W/YEL069C/YKL016C/YBR294W/YDR322C-A/YDL004W/YNL052W/YPL271W/YBL030C/YGL187C/YJR121W/YDL067C/YKL217W/YDR529C/YPL078C/YER053C/YLR295C/YHR051W/YER145C/YPR191W/YML081C-A/YLL009C/YLR038C/YLR395C/YMR203W/YMR058W/YPR020W/YDR135C/YOL077W-A/YMR256C/YLR136C/YJL214W",33
"74","Upregulated","GO:0043436","oxoacid metabolic process","48/546","376/6447",0.127659574468085,1.50736497545008,3.08363491384519,0.00228002947920695,0.041625943600116,0.0378491380118707,"YPR002W/YPL262W/YPL111W/YAL012W/YNR001C/YEL071W/YLR174W/YLR303W/YOR375C/YER065C/YGL062W/YER052C/YPR167C/YPR006C/YPL061W/YKL001C/YNL037C/YOL058W/YBL015W/YOR136W/YPR001W/YIL074C/YGR124W/YDR354W/YDR380W/YNL117W/YGL148W/YLR372W/YLL062C/YJR010W/YFR049W/YER055C/YNL217W/YLR058C/YJL200C/YIR017C/YBR084W/YNL277W/YLR438W/YGR286C/YCL026C-A/YPL273W/YJR137C/YNL229C/YAR035W/YDL219W/YHR137W/YCR034W",48
"75","Upregulated","GO:0006457","protein folding","22/546","137/6447",0.160583941605839,1.89612577203818,3.22472909573867,0.00242736894803575,0.0420171759162217,0.0382048730330209,"YBR072W/YJL034W/YPL106C/YLR216C/YOR020C/YER103W/YGR211W/YJR045C/YGR142W/YML028W/YML078W/YDL100C/YKL073W/YLR259C/YCL043C/YOR288C/YMR186W/YFR041C/YNL281W/YDR519W/YDR363W-A/YLR200W",22
"76","Upregulated","GO:0019752","carboxylic acid metabolic process","46/546","358/6447",0.128491620111732,1.51718951439622,3.06264671250804,0.00246127073178686,0.0420171759162217,0.0382048730330209,"YPR002W/YPL262W/YPL111W/YAL012W/YNR001C/YEL071W/YLR174W/YLR303W/YOR375C/YER065C/YGL062W/YER052C/YPR167C/YPR006C/YPL061W/YKL001C/YNL037C/YOL058W/YBL015W/YOR136W/YPR001W/YIL074C/YGR124W/YDR354W/YDR380W/YNL117W/YGL148W/YLR372W/YLL062C/YJR010W/YFR049W/YER055C/YLR058C/YJL200C/YIR017C/YBR084W/YNL277W/YLR438W/YGR286C/YCL026C-A/YPL273W/YJR137C/YAR035W/YDL219W/YHR137W/YCR034W",46
"77","Upregulated","GO:0009069","serine family amino acid metabolic process","9/546","36/6447",0.25,2.95192307692308,3.57215031167998,0.00246864653560916,0.0420171759162217,0.0382048730330209,"YAL012W/YLR303W/YER052C/YPR167C/YKL001C/YIL074C/YLR058C/YIR017C/YNL277W",9
"78","Upregulated","GO:0042773","ATP synthesis coupled electron transport","9/546","36/6447",0.25,2.95192307692308,3.57215031167998,0.00246864653560916,0.0420171759162217,0.0382048730330209,"YJR048W/YNL052W/YGL187C/YDL067C/YDR529C/YHR051W/YPR191W/YLR395C/YMR256C",9
"79","Upregulated","GO:0042775","mitochondrial ATP synthesis coupled electron transport","9/546","36/6447",0.25,2.95192307692308,3.57215031167998,0.00246864653560916,0.0420171759162217,0.0382048730330209,"YJR048W/YNL052W/YGL187C/YDL067C/YDR529C/YHR051W/YPR191W/YLR395C/YMR256C",9
"80","Upregulated","GO:0006082","organic acid metabolic process","48/546","378/6447",0.126984126984127,1.4993894993895,3.04372493410484,0.00254309487315001,0.0420171759162217,0.0382048730330209,"YPR002W/YPL262W/YPL111W/YAL012W/YNR001C/YEL071W/YLR174W/YLR303W/YOR375C/YER065C/YGL062W/YER052C/YPR167C/YPR006C/YPL061W/YKL001C/YNL037C/YOL058W/YBL015W/YOR136W/YPR001W/YIL074C/YGR124W/YDR354W/YDR380W/YNL117W/YGL148W/YLR372W/YLL062C/YJR010W/YFR049W/YER055C/YNL217W/YLR058C/YJL200C/YIR017C/YBR084W/YNL277W/YLR438W/YGR286C/YCL026C-A/YPL273W/YJR137C/YNL229C/YAR035W/YDL219W/YHR137W/YCR034W",48
"81","Upregulated","GO:0009150","purine ribonucleotide metabolic process","15/546","80/6447",0.1875,2.21394230769231,3.32318317712145,0.00255916662450919,0.0420171759162217,0.0382048730330209,"YKL016C/YDR322C-A/YDL004W/YPL271W/YJR121W/YPL078C/YLR295C/YDR226W/YML081C-A/YOR128C/YPR020W/YOL077W-A/YML022W/YGL234W/YER170W",15
"82","Upregulated","GO:0008219","cell death","10/546","43/6447",0.232558139534884,2.74597495527728,3.4940188252551,0.00258136609996033,0.0420171759162217,0.0382048730330209,"YMR145C/YPL171C/YDR032C/YBL030C/YDL003W/YJL208C/YHR179W/YML078W/YBR052C/YOR197W",10
"83","Upregulated","GO:0012501","programmed cell death","10/546","43/6447",0.232558139534884,2.74597495527728,3.4940188252551,0.00258136609996033,0.0420171759162217,0.0382048730330209,"YMR145C/YPL171C/YDR032C/YBL030C/YDL003W/YJL208C/YHR179W/YML078W/YBR052C/YOR197W",10
"84","Upregulated","GO:0009205","purine ribonucleoside triphosphate metabolic process","12/546","58/6447",0.206896551724138,2.44297082228117,3.35763719191909,0.00288558119629739,0.0458637670140915,0.0417024551836416,"YKL016C/YDR322C-A/YDL004W/YPL271W/YJR121W/YPL078C/YLR295C/YDR226W/YML081C-A/YPR020W/YOL077W-A/YER170W",12
"85","Upregulated","GO:0070972","protein localization to endoplasmic reticulum","12/546","58/6447",0.206896551724138,2.44297082228117,3.35763719191909,0.00288558119629739,0.0458637670140915,0.0417024551836416,"YJL034W/YNCE0024W/YER103W/YAL007C/YGL200C/YMR040W/YAR002C-A/YDL100C/YKL073W/YLR378C/YBL040C/YML055W",12
"86","Upregulated","GO:1990748","cellular detoxification","9/546","37/6447",0.243243243243243,2.87214137214137,3.4736747570694,0.00302275241138857,0.0474853314858832,0.0431768918493325,"YKL071W/YKR076W/YHR055C/YHR008C/YDL168W/YML028W/YLR364W/YJR101W/YNL229C",9
"87","Upregulated","GO:1901293","nucleoside phosphate biosynthetic process","21/546","131/6447",0.16030534351145,1.89283617146213,3.14025581359378,0.00308305723100378,0.047492188184759,0.0431831264261279,"YKL016C/YDL055C/YDR322C-A/YDL004W/YPL271W/YJR121W/YPL078C/YLR295C/YER003C/YDR226W/YML081C-A/YKR080W/YDL166C/YOR128C/YPR020W/YDR400W/YOL077W-A/YML022W/YGL234W/YBR252W/YER170W",21
"88","Upregulated","GO:1905039","carboxylic acid transmembrane transport","10/546","44/6447",0.227272727272727,2.68356643356643,3.40834469976516,0.0030934956034484,0.047492188184759,0.0431831264261279,"YCL025C/YJR095W/YKL217W/YGR243W/YMR241W/YOR222W/YDR508C/YHL036W/YGL080W/YGR055W",10
"89","Downregulated","GO:0046496","nicotinamide nucleotide metabolic process","33/485","86/6447",0.383720930232558,5.10071925197794,10.9185910248226,4.49615027256407e-16,4.48287641402661e-13,3.77789434440166e-13,"YJL052W/YCR012W/YLR446W/YGR256W/YOL086C/YGR248W/YKL152C/YOR393W/YKL060C/YLR231C/YBR196C/YJR009C/YPL075W/YOL059W/YDR050C/YDL022W/YAL038W/YMR315W/YNL129W/YHR174W/YGR043C/YNL200C/YBR117C/YDL021W/YHR202W/YOL136C/YGR240C/YDL085W/YJR078W/YNR034W/YOR344C/YOR347C/YMR323W",33
"90","Downregulated","GO:0019362","pyridine nucleotide metabolic process","33/485","87/6447",0.379310344827586,5.04209029505866,10.8257280570864,6.74623990071724e-16,4.48287641402661e-13,3.77789434440166e-13,"YJL052W/YCR012W/YLR446W/YGR256W/YOL086C/YGR248W/YKL152C/YOR393W/YKL060C/YLR231C/YBR196C/YJR009C/YPL075W/YOL059W/YDR050C/YDL022W/YAL038W/YMR315W/YNL129W/YHR174W/YGR043C/YNL200C/YBR117C/YDL021W/YHR202W/YOL136C/YGR240C/YDL085W/YJR078W/YNR034W/YOR344C/YOR347C/YMR323W",33
"91","Downregulated","GO:0072523","purine-containing compound catabolic process","24/485","47/6447",0.51063829787234,6.78780434305769,11.3577633990432,1.97126554436244e-15,7.61367334092184e-13,6.41633870717266e-13,"YNL141W/YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL238C/YDL021W/YHR202W/YMR278W/YOL136C/YIR027C/YGR240C/YOR344C/YDR319C/YOR347C/YMR323W",24
"92","Downregulated","GO:0072524","pyridine-containing compound metabolic process","35/485","101/6447",0.346534653465347,4.60641012554864,10.4185145065081,2.29154953827595e-15,7.61367334092184e-13,6.41633870717266e-13,"YJL052W/YOR047C/YCR012W/YLR446W/YGR256W/YOL086C/YGR248W/YKL152C/YOR393W/YKL060C/YLR231C/YBR196C/YJR009C/YPL075W/YOL059W/YDR050C/YDL022W/YAL038W/YMR315W/YNL129W/YHR174W/YGR043C/YNL200C/YBR117C/YDL021W/YHR202W/YOL136C/YGR240C/YDL085W/YJR078W/YNR034W/YOR344C/YNL334C/YOR347C/YMR323W",35
"93","Downregulated","GO:0032787","monocarboxylic acid metabolic process","46/485","175/6447",0.262857142857143,3.4941030927835,9.54004524592282,1.31013778538925e-14,3.48234623356462e-12,2.93470863927191e-12,"YPL095C/YJL052W/YKR009C/YGL055W/YCR012W/YLR446W/YOR317W/YLR044C/YGR256W/YKL152C/YGR019W/YOL002C/YOR393W/YKL060C/YLR231C/YBR196C/YJR009C/YPL075W/YMR170C/YDR050C/YAL038W/YCL018W/YOR391C/YMR272C/YGL205W/YHR174W/YER010C/YMR169C/YMR207C/YML054C/YDL021W/YOR363C/YLR134W/YOL136C/YIL160C/YHR067W/YGR240C/YER061C/YPL017C/YKL188C/YFR055W/YOR344C/YJR019C/YOR100C/YOR347C/YMR323W",46
"94","Downregulated","GO:0019364","pyridine nucleotide catabolic process","19/485","33/6447",0.575757575757576,7.65342080599813,10.9284235407538,9.70889305029872e-14,2.15051981064117e-11,1.81232670272243e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YHR202W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",19
"95","Downregulated","GO:0046434","organophosphate catabolic process","26/485","64/6447",0.40625,5.40019329896907,10.0894932502131,1.29711268277955e-13,2.46266107916288e-11,2.07538029244728e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YKR031C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YOL059W/YDR050C/YDL022W/YAL038W/YHR174W/YER037W/YDL021W/YHR202W/YOL136C/YPL206C/YGR240C/YCR068W/YOR344C/YDR319C/YOR347C/YMR323W",26
"96","Downregulated","GO:0006090","pyruvate metabolic process","22/485","47/6447",0.468085106382979,6.22215398113621,10.2477530053792,3.03292847901364e-13,3.96247165619533e-11,3.33932901048817e-11,"YJL052W/YCR012W/YLR446W/YLR044C/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YLR134W/YOL136C/YGR240C/YPL017C/YFR055W/YOR344C/YOR347C/YMR323W",22
"97","Downregulated","GO:0006096","glycolytic process","18/485","31/6447",0.580645161290323,7.71839042234785,10.6938463907952,3.6188077735578e-13,3.96247165619533e-11,3.33932901048817e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"98","Downregulated","GO:0009137","purine nucleoside diphosphate catabolic process","18/485","31/6447",0.580645161290323,7.71839042234785,10.6938463907952,3.6188077735578e-13,3.96247165619533e-11,3.33932901048817e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"99","Downregulated","GO:0009181","purine ribonucleoside diphosphate catabolic process","18/485","31/6447",0.580645161290323,7.71839042234785,10.6938463907952,3.6188077735578e-13,3.96247165619533e-11,3.33932901048817e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"100","Downregulated","GO:0046032","ADP catabolic process","18/485","31/6447",0.580645161290323,7.71839042234785,10.6938463907952,3.6188077735578e-13,3.96247165619533e-11,3.33932901048817e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"101","Downregulated","GO:0005975","carbohydrate metabolic process","56/485","265/6447",0.211320754716981,2.80904104259872,8.57683174952075,3.95364948351928e-13,3.96247165619533e-11,3.33932901048817e-11,"YJL052W/YIL045W/YOR047C/YIL053W/YCR012W/YLR446W/YOL126C/YLR044C/YGR256W/YOL086C/YDR074W/YGR248W/YKL152C/YJR096W/YOR393W/YER062C/YKL060C/YBR196C/YPR026W/YJR009C/YPL075W/YOL059W/YLR189C/YDR050C/YDL022W/YAL038W/YCL018W/YHR174W/YGR043C/YHR104W/YKL038W/YPR184W/YGR143W/YNL242W/YDL021W/YKL035W/YML070W/YMR278W/YLR134W/YOL136C/YLR300W/YOL132W/YGR240C/YOL045W/YDL085W/YIL099W/YKR058W/YNR034W/YIL024C/YCL039W/YDL049C/YOR344C/YHR210C/YGR287C/YOR347C/YMR323W",56
"102","Downregulated","GO:0072526","pyridine-containing compound catabolic process","19/485","35/6447",0.542857142857143,7.2160824742268,10.5165688003906,4.17416126311021e-13,3.96247165619533e-11,3.33932901048817e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YHR202W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",19
"103","Downregulated","GO:0009191","ribonucleoside diphosphate catabolic process","18/485","32/6447",0.5625,7.47719072164948,10.4757078443567,7.70283985168293e-13,6.41018592834617e-11,5.40211304721423e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"104","Downregulated","GO:0009166","nucleotide catabolic process","20/485","40/6447",0.5,6.64639175257732,10.2163008690112,7.71730435316318e-13,6.41018592834617e-11,5.40211304721423e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YER037W/YDL021W/YHR202W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",20
"105","Downregulated","GO:0006195","purine nucleotide catabolic process","19/485","36/6447",0.527777777777778,7.01563573883162,10.3226196805504,8.23109271678814e-13,6.43477777683026e-11,5.42283755458983e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YHR202W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",19
"106","Downregulated","GO:0072521","purine-containing compound metabolic process","45/485","190/6447",0.236842105263158,3.1482908301682,8.57248693157863,1.48450603157407e-12,9.98723280699465e-11,8.4166296040888e-11,"YNL141W/YJL052W/YCR012W/YLR446W/YOR317W/YGR256W/YOL086C/YJL116C/YGR248W/YKL152C/YOR393W/YKL060C/YLR231C/YBR196C/YJR009C/YPL075W/YOL059W/YDR050C/YDL022W/YAL038W/YMR315W/YNL129W/YJL005W/YML075C/YHR174W/YDL238C/YGR043C/YMR207C/YBR117C/YIR028W/YDL021W/YHR202W/YMR278W/YOL136C/YIR027C/YGR240C/YDL085W/YOR054C/YJR078W/YNR034W/YOR344C/YDR319C/YJR019C/YOR347C/YMR323W",45
"107","Downregulated","GO:0009134","nucleoside diphosphate catabolic process","18/485","33/6447",0.545454545454545,7.2506091846298,10.2667945631484,1.57811805076665e-12,9.98723280699465e-11,8.4166296040888e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"108","Downregulated","GO:0009154","purine ribonucleotide catabolic process","18/485","33/6447",0.545454545454545,7.2506091846298,10.2667945631484,1.57811805076665e-12,9.98723280699465e-11,8.4166296040888e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"109","Downregulated","GO:0046031","ADP metabolic process","18/485","33/6447",0.545454545454545,7.2506091846298,10.2667945631484,1.57811805076665e-12,9.98723280699465e-11,8.4166296040888e-11,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"110","Downregulated","GO:0009135","purine nucleoside diphosphate metabolic process","18/485","34/6447",0.529411764705882,7.03735597331716,10.0664341283591,3.12296373216421e-12,1.72934116668593e-10,1.45738307500997e-10,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"111","Downregulated","GO:0009179","purine ribonucleoside diphosphate metabolic process","18/485","34/6447",0.529411764705882,7.03735597331716,10.0664341283591,3.12296373216421e-12,1.72934116668593e-10,1.45738307500997e-10,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"112","Downregulated","GO:0009261","ribonucleotide catabolic process","18/485","34/6447",0.529411764705882,7.03735597331716,10.0664341283591,3.12296373216421e-12,1.72934116668593e-10,1.45738307500997e-10,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YDL021W/YOL136C/YGR240C/YOR344C/YOR347C/YMR323W",18
"113","Downregulated","GO:1901292","nucleoside phosphate catabolic process","21/485","48/6447",0.4375,5.81559278350515,9.55068128730704,5.48027825679392e-12,2.91331592131165e-10,2.45516465904368e-10,"YJL052W/YCR012W/YLR446W/YKL152C/YOR393W/YKL060C/YBR196C/YJR009C/YPL075W/YDR050C/YAL038W/YHR174W/YER037W/YDL021W/YHR202W/YOL136C/YGR240C/YOR344C/YDR319C/YOR347C/YMR323W",21
